batch_num,batch_timestamp,collection_timestamp,date,bookmaker,league,market,subject,label,line,odds,_id,impl_prb,tw_prb,ev,ev_formula
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.807834,2025-01-11,DraftKings,NBA,Points + Assists,De'Aaron Fox,Under,31.5,1.83333334,DraftKings:NBA:Points + Assists:De'Aaron Fox:Under,0.5454545434710744,0.510121456700159,-0.06477732598223218,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.564377,2025-01-11,DraftKings,NBA,Points + Rebounds,Michael Porter Jr.,Under,24.5,1.83333334,DraftKings:NBA:Points + Rebounds:Michael Porter Jr.:Under,0.5454545434710744,0.510121456700159,-0.06477732598223218,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.871118,2025-01-11,DraftKings,NBA,Points + Rebounds + Assists,Joel Embiid,Under,40.5,1.83333334,DraftKings:NBA:Points + Rebounds + Assists:Joel Embiid:Under,0.5454545434710744,0.510121456700159,-0.06477732598223218,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.577901,2025-01-11,DraftKings,NBA,Points,DeMar DeRozan,Under,23.5,1.83333334,DraftKings:NBA:Points:DeMar DeRozan:Under,0.5454545434710744,0.510121456700159,-0.06477732598223218,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.872255,2025-01-11,DraftKings,NBA,Points + Rebounds + Assists,Alex Sarr,Under,20.5,1.83333334,DraftKings:NBA:Points + Rebounds + Assists:Alex Sarr:Under,0.5454545434710744,0.510121456700159,-0.06477732598223218,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.808822,2025-01-11,DraftKings,NBA,Points + Assists,Donovan Mitchell,Under,27.5,1.83333334,DraftKings:NBA:Points + Assists:Donovan Mitchell:Under,0.5454545434710744,0.510121456700159,-0.06477732598223218,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.788737,2025-01-11,HardRock,NBA,Rebounds,Domantas Sabonis,Over,15.5,1.83333333,HardRock:NBA:Rebounds:Domantas Sabonis:Over,0.545454546446281,0.510121456700159,-0.06477733108344669,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.789135,2025-01-11,HardRock,NBA,Rebounds,Keegan Murray,Over,6.5,1.83333333,HardRock:NBA:Rebounds:Keegan Murray:Over,0.545454546446281,0.510121456700159,-0.06477733108344669,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.534683,2025-01-11,HardRock,NBA,Rebounds + Assists,Domantas Sabonis,Under,22.5,1.83333333,HardRock:NBA:Rebounds + Assists:Domantas Sabonis:Under,0.545454546446281,0.510121456700159,-0.06477733108344669,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.870401,2025-01-11,HardRock,NBA,Points + Rebounds + Assists,De'Aaron Fox,Under,36.5,1.83333333,HardRock:NBA:Points + Rebounds + Assists:De'Aaron Fox:Under,0.545454546446281,0.510121456700159,-0.06477733108344669,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.566275,2025-01-11,HardRock,NBA,Points + Rebounds,Domantas Sabonis,Over,36.5,1.83333333,HardRock:NBA:Points + Rebounds:Domantas Sabonis:Over,0.545454546446281,0.510121456700159,-0.06477733108344669,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.808056,2025-01-11,Fliff,NBA,Points + Assists,Malik Monk,Over,26.5,1.83333333,Fliff:NBA:Points + Assists:Malik Monk:Over,0.545454546446281,0.510121456700159,-0.06477733108344669,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.807776,2025-01-11,Fliff,NBA,Points + Assists,Zach LaVine,Under,32.5,1.83333333,Fliff:NBA:Points + Assists:Zach LaVine:Under,0.545454546446281,0.510121456700159,-0.06477733108344669,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.579212,2025-01-11,Fliff,NBA,Points,Evan Mobley,Over,19.5,1.83333333,Fliff:NBA:Points:Evan Mobley:Over,0.545454546446281,0.510121456700159,-0.06477733108344669,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.578464,2025-01-11,Fliff,NBA,Points,Patrick Williams,Under,9.5,1.83333333,Fliff:NBA:Points:Patrick Williams:Under,0.545454546446281,0.510121456700159,-0.06477733108344669,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.962141,2025-01-11,HardRock,NBA,Steals,Paolo Banchero,Under,0.5,1.83333333,HardRock:NBA:Steals:Paolo Banchero:Under,0.545454546446281,0.510121456700159,-0.06477733108344669,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.793753,2025-01-11,Fliff,NBA,Rebounds,Tyrese Haliburton,Over,3.5,1.83333333,Fliff:NBA:Rebounds:Tyrese Haliburton:Over,0.545454546446281,0.510121456700159,-0.06477733108344669,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.577912,2025-01-11,HardRock,NBA,Points,DeMar DeRozan,Under,23.5,1.83333333,HardRock:NBA:Points:DeMar DeRozan:Under,0.545454546446281,0.510121456700159,-0.06477733108344669,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.868269,2025-01-11,Fliff,NBA,Points + Rebounds + Assists,Giannis Antetokounmpo,Over,46.5,1.83333333,Fliff:NBA:Points + Rebounds + Assists:Giannis Antetokounmpo:Over,0.545454546446281,0.510121456700159,-0.06477733108344669,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.485390,2025-01-11,HardRock,NBA,Assists,Domantas Sabonis,Under,6.5,1.83333333,HardRock:NBA:Assists:Domantas Sabonis:Under,0.545454546446281,0.510121456700159,-0.06477733108344669,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.568628,2025-01-11,HardRock,NBA,Points + Rebounds,Alex Sarr,Under,18.5,1.83333333,HardRock:NBA:Points + Rebounds:Alex Sarr:Under,0.545454546446281,0.510121456700159,-0.06477733108344669,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.807898,2025-01-11,Fliff,NBA,Points + Assists,DeMar DeRozan,Over,27.5,1.83333333,Fliff:NBA:Points + Assists:DeMar DeRozan:Over,0.545454546446281,0.510121456700159,-0.06477733108344669,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.485370,2025-01-11,Fliff,NBA,Assists,Domantas Sabonis,Under,6.5,1.83333333,Fliff:NBA:Assists:Domantas Sabonis:Under,0.545454546446281,0.510121456700159,-0.06477733108344669,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.566733,2025-01-11,Fliff,NBA,Points + Rebounds,Coby White,Over,21.5,1.83333333,Fliff:NBA:Points + Rebounds:Coby White:Over,0.545454546446281,0.510121456700159,-0.06477733108344669,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.536344,2025-01-11,FanDuel,NBA,Rebounds + Assists,Jalen Williams,Under,10.5,1.92592593,FanDuel:NBA:Rebounds + Assists:Jalen Williams:Under,0.5192307681323964,0.4855498893091714,-0.06486687787083695,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.482773,2025-01-11,PrizePicks,NBA,Assists,Josh Hart,Under,5.5,1.85,PrizePicks:NBA:Assists:Josh Hart:Under,0.5405405405405405,0.5054638496583134,-0.06489187813212022,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.486221,2025-01-11,Sleeper,NBA,Assists,Tyrese Haliburton,Under,8.5,1.87,Sleeper:NBA:Assists:Tyrese Haliburton:Under,0.53475935828877,0.5,-0.06499999999999995,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.580655,2025-01-11,Caesars,NBA,Points,Luguentz Dort,Over,10.5,1.88,Caesars:NBA:Points:Luguentz Dort:Over,0.5319148936170213,0.49729272406641073,-0.06508967875514793,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.886476,2025-01-11,Caesars,NBA,3-Pointers Made,De'Aaron Fox,Over,2.5,2.43,Caesars:NBA:3-Pointers Made:De'Aaron Fox:Over,0.4115226337448559,0.3847181415152795,-0.0651349161178707,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.789740,2025-01-11,Caesars,NBA,Rebounds,Patrick Williams,Over,3.5,2.08,Caesars:NBA:Rebounds:Patrick Williams:Over,0.4807692307692307,0.44943820307200266,-0.06516853761023444,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.532826,2025-01-11,Caesars,NBA,Rebounds + Assists,Damian Lillard,Under,9.5,2.08,Caesars:NBA:Rebounds + Assists:Damian Lillard:Under,0.4807692307692307,0.44943820307200266,-0.06516853761023444,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.575951,2025-01-11,FanDuel,NBA,Points,Mikal Bridges,Over,17.5,1.88495575,FanDuel:NBA:Points:Mikal Bridges:Over,0.5305164325475545,0.49591836736137723,-0.06521582191155967,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.791983,2025-01-11,DraftKings,NBA,Rebounds,Tristan da Silva,Over,5.5,1.86956522,DraftKings:NBA:Rebounds:Tristan da Silva:Over,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.805759,2025-01-11,DraftKings,NBA,Points + Assists,Giannis Antetokounmpo,Under,35.5,1.86956522,DraftKings:NBA:Points + Assists:Giannis Antetokounmpo:Under,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.869448,2025-01-11,DraftKings,NBA,Points + Rebounds + Assists,OG Anunoby,Over,20.5,1.86956522,DraftKings:NBA:Points + Rebounds + Assists:OG Anunoby:Over,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.869453,2025-01-11,HardRock,NBA,Points + Rebounds + Assists,OG Anunoby,Over,20.5,1.86956522,HardRock:NBA:Points + Rebounds + Assists:OG Anunoby:Over,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.567217,2025-01-11,DraftKings,NBA,Points + Rebounds,Shai Gilgeous-Alexander,Over,38.5,1.86956522,DraftKings:NBA:Points + Rebounds:Shai Gilgeous-Alexander:Over,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.870507,2025-01-11,Fliff,NBA,Points + Rebounds + Assists,DeMar DeRozan,Over,31.5,1.86956522,Fliff:NBA:Points + Rebounds + Assists:DeMar DeRozan:Over,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.564699,2025-01-11,DraftKings,NBA,Points + Rebounds,Jamal Murray,Over,22.5,1.86956522,DraftKings:NBA:Points + Rebounds:Jamal Murray:Over,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.790465,2025-01-11,DraftKings,NBA,Rebounds,Jarrett Allen,Under,10.5,1.86956522,DraftKings:NBA:Rebounds:Jarrett Allen:Under,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.532334,2025-01-11,DraftKings,NBA,Rebounds + Assists,Giannis Antetokounmpo,Under,16.5,1.86956522,DraftKings:NBA:Rebounds + Assists:Giannis Antetokounmpo:Under,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.564760,2025-01-11,DraftKings,NBA,Points + Rebounds,Jamal Murray,Under,22.5,1.86956522,DraftKings:NBA:Points + Rebounds:Jamal Murray:Under,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.869498,2025-01-11,DraftKings,NBA,Points + Rebounds + Assists,OG Anunoby,Under,20.5,1.86956522,DraftKings:NBA:Points + Rebounds + Assists:OG Anunoby:Under,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.532262,2025-01-11,DraftKings,NBA,Rebounds + Assists,Giannis Antetokounmpo,Over,16.5,1.86956522,DraftKings:NBA:Rebounds + Assists:Giannis Antetokounmpo:Over,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.532254,2025-01-11,Fliff,NBA,Rebounds + Assists,Giannis Antetokounmpo,Over,16.5,1.86956522,Fliff:NBA:Rebounds + Assists:Giannis Antetokounmpo:Over,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.805703,2025-01-11,DraftKings,NBA,Points + Assists,Giannis Antetokounmpo,Over,35.5,1.86956522,DraftKings:NBA:Points + Assists:Giannis Antetokounmpo:Over,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.869229,2025-01-11,DraftKings,NBA,Points + Rebounds + Assists,Mikal Bridges,Under,22.5,1.86956522,DraftKings:NBA:Points + Rebounds + Assists:Mikal Bridges:Under,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.792040,2025-01-11,DraftKings,NBA,Rebounds,Tristan da Silva,Under,5.5,1.86956522,DraftKings:NBA:Rebounds:Tristan da Silva:Under,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.569001,2025-01-11,DraftKings,NBA,Points + Rebounds,Bilal Coulibaly,Over,15.5,1.86956522,DraftKings:NBA:Points + Rebounds:Bilal Coulibaly:Over,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.569046,2025-01-11,DraftKings,NBA,Points + Rebounds,Bilal Coulibaly,Under,15.5,1.86956522,DraftKings:NBA:Points + Rebounds:Bilal Coulibaly:Under,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.537300,2025-01-11,DraftKings,NBA,Rebounds + Assists,Kyle Kuzma,Over,7.5,1.86956522,DraftKings:NBA:Rebounds + Assists:Kyle Kuzma:Over,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.807969,2025-01-11,DraftKings,NBA,Points + Assists,Domantas Sabonis,Over,27.5,1.86956522,DraftKings:NBA:Points + Assists:Domantas Sabonis:Over,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.868842,2025-01-11,DraftKings,NBA,Points + Rebounds + Assists,Jamal Murray,Under,28.5,1.86956522,DraftKings:NBA:Points + Rebounds + Assists:Jamal Murray:Under,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.808595,2025-01-11,DraftKings,NBA,Points + Assists,Shai Gilgeous-Alexander,Over,38.5,1.86956522,DraftKings:NBA:Points + Assists:Shai Gilgeous-Alexander:Over,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.537342,2025-01-11,DraftKings,NBA,Rebounds + Assists,Kyle Kuzma,Under,7.5,1.86956522,DraftKings:NBA:Rebounds + Assists:Kyle Kuzma:Under,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.563627,2025-01-11,Fliff,NBA,Points + Rebounds,Nikola Jokic,Over,43.5,1.86956522,Fliff:NBA:Points + Rebounds:Nikola Jokic:Over,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.869909,2025-01-11,DraftKings,NBA,Points + Rebounds + Assists,Brook Lopez,Over,16.5,1.86956522,DraftKings:NBA:Points + Rebounds + Assists:Brook Lopez:Over,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.563640,2025-01-11,DraftKings,NBA,Points + Rebounds,Nikola Jokic,Over,43.5,1.86956522,DraftKings:NBA:Points + Rebounds:Nikola Jokic:Over,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.579669,2025-01-11,DraftKings,NBA,Points,Bennedict Mathurin,Under,14.5,1.86956522,DraftKings:NBA:Points:Bennedict Mathurin:Under,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.563710,2025-01-11,DraftKings,NBA,Points + Rebounds,Nikola Jokic,Under,43.5,1.86956522,DraftKings:NBA:Points + Rebounds:Nikola Jokic:Under,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.808632,2025-01-11,DraftKings,NBA,Points + Assists,Shai Gilgeous-Alexander,Under,38.5,1.86956522,DraftKings:NBA:Points + Assists:Shai Gilgeous-Alexander:Under,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.869175,2025-01-11,DraftKings,NBA,Points + Rebounds + Assists,Mikal Bridges,Over,22.5,1.86956522,DraftKings:NBA:Points + Rebounds + Assists:Mikal Bridges:Over,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.790429,2025-01-11,DraftKings,NBA,Rebounds,Jarrett Allen,Over,10.5,1.86956522,DraftKings:NBA:Rebounds:Jarrett Allen:Over,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.869504,2025-01-11,HardRock,NBA,Points + Rebounds + Assists,OG Anunoby,Under,20.5,1.86956522,HardRock:NBA:Points + Rebounds + Assists:OG Anunoby:Under,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.488637,2025-01-11,DraftKings,NBA,Assists,Pascal Siakam,Under,2.5,1.86956522,DraftKings:NBA:Assists:Pascal Siakam:Under,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.579798,2025-01-11,HardRock,NBA,Points,Kyle Kuzma,Over,13.5,1.86956522,HardRock:NBA:Points:Kyle Kuzma:Over,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.579173,2025-01-11,DraftKings,NBA,Points,Darius Garland,Under,21.5,1.86956522,DraftKings:NBA:Points:Darius Garland:Under,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.566549,2025-01-11,Fliff,NBA,Points + Rebounds,DeMar DeRozan,Over,27.5,1.86956522,Fliff:NBA:Points + Rebounds:DeMar DeRozan:Over,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.566581,2025-01-11,DraftKings,NBA,Points + Rebounds,DeMar DeRozan,Under,27.5,1.86956522,DraftKings:NBA:Points + Rebounds:DeMar DeRozan:Under,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.871047,2025-01-11,DraftKings,NBA,Points + Rebounds + Assists,Shai Gilgeous-Alexander,Over,44.5,1.86956522,DraftKings:NBA:Points + Rebounds + Assists:Shai Gilgeous-Alexander:Over,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.871065,2025-01-11,Fliff,NBA,Points + Rebounds + Assists,Shai Gilgeous-Alexander,Under,44.5,1.86956522,Fliff:NBA:Points + Rebounds + Assists:Shai Gilgeous-Alexander:Under,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.871082,2025-01-11,DraftKings,NBA,Points + Rebounds + Assists,Shai Gilgeous-Alexander,Under,44.5,1.86956522,DraftKings:NBA:Points + Rebounds + Assists:Shai Gilgeous-Alexander:Under,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.806867,2025-01-11,DraftKings,NBA,Points + Assists,Klay Thompson,Under,17.5,1.86956522,DraftKings:NBA:Points + Assists:Klay Thompson:Under,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.486230,2025-01-11,DraftKings,NBA,Assists,Tyrese Haliburton,Under,8.5,1.86956522,DraftKings:NBA:Assists:Tyrese Haliburton:Under,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.869914,2025-01-11,HardRock,NBA,Points + Rebounds + Assists,Brook Lopez,Over,16.5,1.86956522,HardRock:NBA:Points + Rebounds + Assists:Brook Lopez:Over,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.567263,2025-01-11,DraftKings,NBA,Points + Rebounds,Shai Gilgeous-Alexander,Under,38.5,1.86956522,DraftKings:NBA:Points + Rebounds:Shai Gilgeous-Alexander:Under,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.486183,2025-01-11,DraftKings,NBA,Assists,Tyrese Haliburton,Over,8.5,1.86956522,DraftKings:NBA:Assists:Tyrese Haliburton:Over,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.871330,2025-01-11,DraftKings,NBA,Points + Rebounds + Assists,Evan Mobley,Over,32.5,1.86956522,DraftKings:NBA:Points + Rebounds + Assists:Evan Mobley:Over,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.567244,2025-01-11,Fliff,NBA,Points + Rebounds,Shai Gilgeous-Alexander,Under,38.5,1.86956522,Fliff:NBA:Points + Rebounds:Shai Gilgeous-Alexander:Under,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.806825,2025-01-11,DraftKings,NBA,Points + Assists,Klay Thompson,Over,17.5,1.86956522,DraftKings:NBA:Points + Assists:Klay Thompson:Over,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.806819,2025-01-11,Fliff,NBA,Points + Assists,Klay Thompson,Over,17.5,1.86956522,Fliff:NBA:Points + Assists:Klay Thompson:Over,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.566542,2025-01-11,DraftKings,NBA,Points + Rebounds,DeMar DeRozan,Over,27.5,1.86956522,DraftKings:NBA:Points + Rebounds:DeMar DeRozan:Over,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.579133,2025-01-11,DraftKings,NBA,Points,Darius Garland,Over,21.5,1.86956522,DraftKings:NBA:Points:Darius Garland:Over,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.806426,2025-01-11,Fliff,NBA,Points + Assists,Josh Hart,Under,19.5,1.86956522,Fliff:NBA:Points + Assists:Josh Hart:Under,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.806416,2025-01-11,DraftKings,NBA,Points + Assists,Josh Hart,Under,19.5,1.86956522,DraftKings:NBA:Points + Assists:Josh Hart:Under,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.567629,2025-01-11,DraftKings,NBA,Points + Rebounds,Pascal Siakam,Over,25.5,1.86956522,DraftKings:NBA:Points + Rebounds:Pascal Siakam:Over,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.870540,2025-01-11,DraftKings,NBA,Points + Rebounds + Assists,DeMar DeRozan,Under,31.5,1.86956522,DraftKings:NBA:Points + Rebounds + Assists:DeMar DeRozan:Under,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.567662,2025-01-11,DraftKings,NBA,Points + Rebounds,Pascal Siakam,Under,25.5,1.86956522,DraftKings:NBA:Points + Rebounds:Pascal Siakam:Under,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.871781,2025-01-11,HardRock,NBA,Points + Rebounds + Assists,Jordan Poole,Over,25.5,1.86956522,HardRock:NBA:Points + Rebounds + Assists:Jordan Poole:Over,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.870502,2025-01-11,DraftKings,NBA,Points + Rebounds + Assists,DeMar DeRozan,Over,31.5,1.86956522,DraftKings:NBA:Points + Rebounds + Assists:DeMar DeRozan:Over,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.871816,2025-01-11,HardRock,NBA,Points + Rebounds + Assists,Jordan Poole,Under,25.5,1.86956522,HardRock:NBA:Points + Rebounds + Assists:Jordan Poole:Under,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.806362,2025-01-11,DraftKings,NBA,Points + Assists,Josh Hart,Over,19.5,1.86956522,DraftKings:NBA:Points + Assists:Josh Hart:Over,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.870333,2025-01-11,DraftKings,NBA,Points + Rebounds + Assists,Zach LaVine,Under,36.5,1.86956522,DraftKings:NBA:Points + Rebounds + Assists:Zach LaVine:Under,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.579844,2025-01-11,HardRock,NBA,Points,Kyle Kuzma,Under,13.5,1.86956522,HardRock:NBA:Points:Kyle Kuzma:Under,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.870296,2025-01-11,DraftKings,NBA,Points + Rebounds + Assists,Zach LaVine,Over,36.5,1.86956522,DraftKings:NBA:Points + Rebounds + Assists:Zach LaVine:Over,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.488600,2025-01-11,DraftKings,NBA,Assists,Pascal Siakam,Over,2.5,1.86956522,DraftKings:NBA:Assists:Pascal Siakam:Over,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.869957,2025-01-11,DraftKings,NBA,Points + Rebounds + Assists,Brook Lopez,Under,16.5,1.86956522,DraftKings:NBA:Points + Rebounds + Assists:Brook Lopez:Under,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.868801,2025-01-11,DraftKings,NBA,Points + Rebounds + Assists,Jamal Murray,Over,28.5,1.86956522,DraftKings:NBA:Points + Rebounds + Assists:Jamal Murray:Over,0.5348837201838832,0.5,-0.06521739000000004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.807982,2025-01-11,HardRock,NBA,Points + Assists,Domantas Sabonis,Over,27.5,1.86956522,HardRock:NBA:Points + Assists:Domantas Sabonis:Over,0.5348837201838832,0.5,-0.06521739000000004,sully
